purchase_date,total_sales_forecast,total_sales_lower_bound,total_sales_upper_bound,trend_component,weekly,sum_seasonal_components
2018-03-02,30561.216374785643,19208.483663974286,40726.656768762856,30277.352380382566,283.8639944030749,283.8639944030749
2018-03-03,25525.67442936721,14560.286968255597,36071.86997767978,30303.62846617882,-4777.9540368116095,-4777.9540368116095
2018-03-04,26410.723998774938,16064.616667650407,36559.63665972444,30329.90455197507,-3919.1805532001295,-3919.1805532001295
2018-03-05,33501.97053234027,23148.858238990917,44560.993983444954,30356.18063777132,3145.789894568947,3145.789894568947
2018-03-06,32964.59790412553,22071.19922548835,43895.88599809681,30382.45672356757,2582.1411805579532,2582.1411805579532
2018-03-07,32159.736320928016,21337.92691962564,42267.06273913116,30408.732809363824,1751.0035115641929,1751.0035115641929
2018-03-08,31369.34490408307,20634.0031739256,42213.636035325464,30435.008895160074,934.3360089229986,934.3360089229986
2018-03-09,30745.148975360244,20620.169667688755,41400.95251212634,30461.284980956327,283.86399440391557,283.86399440391557
2018-03-10,25709.60702993997,14624.369194982937,36254.017526879186,30487.56106675258,-4777.954036812611,-4777.954036812611
2018-03-11,26594.65659934061,16255.866334795339,37148.410577291426,30513.837152548833,-3919.180553208223,-3919.180553208223
2018-03-12,33685.903132914726,23343.770719625525,44814.6118200375,30540.113238345082,3145.789894569644,3145.789894569644
2018-03-13,33148.530504702016,22337.341968185647,42695.34430035186,30566.38932414133,2582.1411805606813,2582.1411805606813
2018-03-14,32343.668921504148,20963.22975799473,42462.737434726325,30592.665409937585,1751.003511566564,1751.003511566564
2018-03-15,31553.277504654594,20900.454411332503,42074.802862867014,30618.941495733838,934.3360089207579,934.3360089207579
2018-03-16,30929.08157592964,20982.692361631598,41364.373044798296,30645.217581530087,283.86399439955113,283.86399439955113
2018-03-17,25893.53963051273,15442.040272242868,36800.015802684065,30671.49366732634,-4777.954036813613,-4777.954036813613
2018-03-18,26778.58919990121,16485.134536816204,37435.69044977552,30697.769753122593,-3919.1805532213834,-3919.1805532213834
2018-03-19,33869.83573348683,23128.55370080454,43754.23414806428,30724.045838918842,3145.789894567987,3145.789894567987
2018-03-20,33332.46310527493,22058.682398205176,43039.83160012743,30750.321924715092,2582.1411805598404,2582.1411805598404
2018-03-21,32509.56249762816,22262.035773734657,43351.02823286291,30758.558986062646,1751.0035115655148,1751.0035115655148
2018-03-22,31701.132056328723,20984.814660613916,41873.849189676774,30766.796047410204,934.3360089185172,934.3360089185172
2018-03-23,31058.89710315815,20112.752072003586,41248.81955540805,30775.033108757758,283.86399440039173,283.86399440039173
2018-03-24,26005.316133297034,14912.01763191021,36694.28445574271,30783.270170105316,-4777.954036808282,-4777.954036808282
2018-03-25,26872.326678239355,16908.88985687461,37246.63339795869,30791.50723145287,-3919.180553213513,-3919.180553213513
2018-03-26,33945.534187369114,23221.02241023313,43878.55810051369,30799.744292800428,3145.789894568684,3145.789894568684
2018-03-27,33390.12253470587,23022.644550699973,43300.70149850105,30807.981354147985,2582.1411805578873,2582.1411805578873
2018-03-28,32567.221927062,20724.14281020201,43501.99882357053,30816.21841549554,1751.0035115664607,1751.0035115664607
2018-03-29,31758.791485765076,21924.61615307313,42774.89986087421,30824.455476843097,934.3360089219799,934.3360089219799
2018-03-30,31116.556532590228,20919.367227451818,41833.46986289672,30832.69253819065,283.8639943995777,283.8639943995777
2018-03-31,26062.975562723223,15798.234282425492,36723.63567892192,30840.92959953821,-4777.954036814985,-4777.954036814985
2018-04-01,26929.98610767505,17321.345835839642,37893.55911835861,30849.16666088576,-3919.180553210709,-3919.180553210709
2018-04-02,34003.193616802695,24063.019654942524,45526.62730212214,30857.403722233317,3145.78989456938,3145.78989456938
2018-04-03,33447.78196413792,22421.5313332032,43697.363731287995,30865.640783580875,2582.1411805570456,2582.1411805570456
2018-04-04,32624.881356495836,22184.37067404102,43155.38874320675,30873.87784492843,1751.003511567407,1751.003511567407
2018-04-05,31816.450915195725,22045.240224007826,42601.63520085985,30882.114906275987,934.3360089197391,934.3360089197391
2018-04-06,31174.215962023958,20415.785242985043,42299.96266631502,30890.35196762354,283.86399440041856,283.86399440041856
2018-04-07,26120.634992155112,15593.479187985466,36802.61778252912,30898.5890289711,-4777.954036815986,-4777.954036815986
2018-04-08,26987.645537115808,16745.236354727058,37348.709982154345,30906.826090318646,-3919.180553202838,-3919.180553202838
2018-04-09,34043.25800780229,24317.951335543483,43752.812984112476,30897.46811323456,3145.789894567724,3145.789894567724
2018-04-10,33470.25131670914,23045.868380482974,43787.008143870706,30888.110136150477,2582.1411805586627,2582.1411805586627
2018-04-11,32629.755670632752,22344.470272227856,42754.964338253696,30878.752159066393,1751.0035115663582,1751.0035115663582
2018-04-12,31803.730190903483,21031.526169805325,42164.30751554915,30869.394181982305,934.336008921178,934.336008921178
2018-04-13,31143.900199299478,20012.24177644321,41014.38774743054,30860.03620489822,283.8639944012592,283.8639944012592
2018-04-14,26072.724191009816,15953.422774828741,36440.998308578615,30850.67822781414,-4777.9540368043245,-4777.9540368043245
2018-04-15,26922.13969751912,16052.254800415865,37487.0041307821,30841.320250730052,-3919.1805532109315,-3919.1805532109315
2018-04-16,33977.752168214385,23652.651124795608,44823.704441230606,30831.962273645968,3145.78989456842,3145.78989456842
2018-04-17,33404.74547711971,22025.666855843785,44163.52250391398,30822.604296561884,2582.141180557821,2582.141180557821
2018-04-18,32564.249831043107,22275.808145096547,42039.51429003003,30813.2463194778,1751.003511565309,1751.003511565309
2018-04-19,31738.224351312652,21249.96693411919,42287.140865329835,30803.888342393715,934.3360089189372,934.3360089189372
2018-04-20,31078.394359710073,19767.409484943513,41372.031941095855,30794.530365309627,283.86399440044494,283.86399440044494
2018-04-21,26007.21835142592,15647.739162983875,36886.153197180196,30785.172388225543,-4777.954036799624,-4777.954036799624
2018-04-22,26856.63385793333,16229.391289670644,37067.67391782483,30775.81441114146,-3919.180553208127,-3919.180553208127
2018-04-23,33912.24632862992,23348.741606798307,44392.75622708715,30766.456434057374,3145.7898945725456,3145.7898945725456
2018-04-24,33339.23963753272,23083.389275472266,43076.36976962582,30757.098456973286,2582.141180559437,2582.141180559437
2018-04-25,32498.743991456882,21777.450825928718,42692.78642433952,30747.740479889202,1751.00351156768,1751.00351156768
2018-04-26,31672.718511723837,20619.65461574729,41616.71220668667,30738.382502805118,934.3360089187206,934.3360089187206
2018-04-27,31012.88852012232,20090.02968895132,41192.66957462334,30729.024525721034,283.86399440128577,283.86399440128577
2018-04-28,25941.71251183063,15309.105080907428,36511.16770590781,30719.666548636957,-4777.954036806328,-4777.954036806328
2018-04-29,26777.199404118743,16183.46270490532,37874.71319101049,30696.379957324065,-3919.180553205322,-3919.180553205322
2018-04-30,33818.883260584415,23099.878709406585,44525.871047842775,30673.09336601117,3145.7898945732427,3145.7898945732427
2018-05-01,33231.94795526155,23021.90486214861,44286.333327392684,30649.806774698274,2582.141180563278,2582.141180563278
2018-05-02,32377.523694950585,21278.755600276374,42056.19404362564,30626.52018338538,1751.003511565207,1751.003511565207
2018-05-03,31537.569600992647,20856.81512774327,41794.05483640559,30603.233592072487,934.3360089201592,934.3360089201592
2018-05-04,30863.810995156517,20906.77190760828,41700.006600899425,30579.947000759596,283.8639943969209,283.8639943969209
2018-05-05,25778.706372639375,15677.406962872936,37261.51938706018,30556.660409446704,-4777.954036807329,-4777.954036807329
2018-05-06,26614.193264925463,15938.5840100933,37321.64709349249,30533.373818133812,-3919.18055320835,-3919.18055320835
2018-05-07,33655.87712138908,22780.206633412417,44358.10929008881,30510.08722682092,3145.789894568157,3145.789894568157
2018-05-08,33068.941816070466,22222.968283416667,43512.87912500813,30486.80063550803,2582.1411805624375,2582.1411805624375
2018-05-09,32214.517555760714,22046.01061609279,43118.59995139099,30463.514044195133,1751.0035115655824,1751.0035115655824
2018-05-10,31374.56346180384,21348.665153703085,42797.783169370654,30440.22745288224,934.3360089215982,934.3360089215982
2018-05-11,30700.80485597942,20346.820981625977,41058.75067388959,30416.94086156935,283.86399441006904,283.86399441006904
2018-05-12,25615.70023344875,15151.737721736912,36744.98996710865,30393.65427025645,-4777.954036807699,-4777.954036807699
2018-05-13,26451.187125732948,16739.83279577247,36939.14311039087,30370.36767894356,-3919.1805532106123,-3919.1805532106123
2018-05-14,33492.87098220295,23034.838346298613,44097.986383271644,30347.081087630668,3145.7898945722823,3145.7898945722823
2018-05-15,32905.93567687715,22460.84072648006,43879.83245020802,30323.794496317776,2582.1411805593707,2582.1411805593707
2018-05-16,32051.511416569418,21060.950537685243,42147.51022737271,30300.507905004884,1751.003511564534,1751.003511564534
2018-05-17,31211.557322609693,20140.9956642708,41630.28938639377,30277.221313691993,934.3360089177019,934.3360089177019
2018-05-18,30537.7987167848,19468.42217376406,40846.93956320399,30253.934722379097,283.86399440570415,283.86399440570415
2018-05-19,25452.694094251805,14910.438258948148,35595.898443692306,30230.648131066206,-4777.954036814402,-4777.954036814402
2018-05-20,26288.18098655057,15664.105415223472,36286.43788302565,30207.361539753314,-3919.180553202741,-3919.180553202741
2018-05-21,33329.864843016825,22817.230445178484,44018.1619569819,30184.07494844042,3145.789894576409,3145.789894576409
2018-05-22,32742.92953769074,22368.7515528253,42823.14816055158,30160.788357127527,2582.141180563212,2582.141180563212
2018-05-23,31888.50527738154,21445.085071249796,41889.492393256594,30137.501765814635,1751.0035115669048,1751.0035115669048
2018-05-24,31048.551183424563,20014.081179763634,41201.56911705602,30114.215174501744,934.3360089228202,934.3360089228202
2018-05-25,30374.79257759019,19708.548864724547,40610.10827382549,30090.928583188852,283.86399440133897,283.86399440133897
2018-05-26,25289.68795506625,14879.237837178436,36152.80222626767,30067.641991875953,-4777.954036809702,-4777.954036809702
2018-05-27,26125.174847363127,15657.840817093036,36267.047659188305,30044.355400563065,-3919.1805531999375,-3919.1805531999375
2018-05-28,33166.85870381228,23029.491806794445,44239.0382245353,30021.06880925017,3145.7898945621114,3145.7898945621114
2018-05-29,32579.923398498533,22459.461046377164,43560.540863987,29997.782217937274,2582.141180561259,2582.141180561259
2018-05-30,31725.499138191662,21272.823766002057,42537.120426746245,29974.495626624383,1751.003511567281,1751.003511567281
2018-05-31,30885.54504423207,20785.44522333324,41642.47256981177,29951.20903531149,934.3360089205795,934.3360089205795
2018-06-01,30211.786438395575,19131.076645252175,40352.638215878374,29927.9224439986,283.86399439697385,283.86399439697385
2018-06-02,25126.681815875636,14360.888287971193,35016.24432322049,29904.635852685708,-4777.954036810073,-4777.954036810073
2018-06-03,25962.16870816985,15559.625244407905,36349.10262419704,29881.349261372816,-3919.1805532029643,-3919.1805532029643
2018-06-04,33003.85256462616,21805.78900074587,43506.213802777565,29858.062670059924,3145.7898945662373,3145.7898945662373
2018-06-05,32416.917259306334,21905.38970614209,43578.622439236686,29834.77607874703,2582.141180559305,2582.141180559305
2018-06-06,31562.492998998943,20216.807985190055,42493.19370895305,29811.489487434137,1751.0035115648075,1751.0035115648075
2018-06-07,30722.538905043624,19863.974934209233,41761.168006592634,29788.202896121238,934.3360089223868,934.3360089223868
2018-06-08,30048.78029921492,19407.334398985142,39955.109345401375,29764.916304808346,283.86399440657135,283.86399440657135
2018-06-09,24963.67567668438,14558.750241037906,35727.031494814044,29741.629713495455,-4777.954036811075,-4777.954036811075
2018-06-10,25799.16256898747,15401.738834678232,35905.82224577046,29718.343122182563,-3919.1805531950936,-3919.1805531950936
2018-06-11,32840.846425436604,22667.156309457438,42118.7556448262,29695.05653086967,3145.7898945669335,3145.7898945669335
2018-06-12,32253.91112011413,20935.49504724812,42890.6660696646,29671.76993955678,2582.1411805573516,2582.1411805573516
2018-06-13,31399.486859811066,19852.668389138435,41871.96856019793,29648.483348243888,1751.003511567178,1751.003511567178
2018-06-14,30559.532765851138,20363.216852181584,40981.45386146889,29625.196756930993,934.336008920146,934.336008920146
2018-06-15,29885.774160020304,19295.949103590425,40499.24811467421,29601.910165618097,283.86399440220646,283.86399440220646
2018-06-16,24800.66953749313,14393.159904861412,34891.16297113085,29578.62357430521,-4777.954036812078,-4777.954036812078
2018-06-17,25636.15642979496,14863.517514607242,36216.43674070027,29555.336982992314,-3919.1805531973564,-3919.1805531973564
2018-06-18,32677.840286244696,21556.942153481166,42920.56174034676,29532.05039167942,3145.7898945652773,3145.7898945652773
2018-06-19,32090.90498092772,21740.030988922375,42675.84290071937,29508.763800366527,2582.141180561193,2582.141180561193
2018-06-20,31236.480720619766,20581.409417759707,41981.06100658483,29485.477209053635,1751.0035115661299,1751.0035115661299
2018-06-21,30396.52662666233,20061.496297591617,40666.08602190402,29462.190617740744,934.3360089215848,934.3360089215848
2018-06-22,29722.768020830896,18797.05334887879,40182.545706595796,29438.90402642785,283.8639944030473,283.8639944030473
2018-06-23,24637.663398301876,14077.994689789537,34892.61243417504,29415.617435114957,-4777.954036813079,-4777.954036813079
2018-06-24,25473.15029058065,14318.498020457597,36533.910628567115,29392.330843802065,-3919.180553221415,-3919.180553221415
2018-06-25,32514.834147055142,21953.22503221263,43090.0510436004,29369.04425248917,3145.789894565973,3145.789894565973
2018-06-26,31927.898841735518,21123.223462372225,42473.10521476821,29345.757661176278,2582.141180559239,2582.141180559239
2018-06-27,31073.47458142847,21165.479204306313,41445.07466949823,29322.471069863386,1751.0035115650808,1751.0035115650808
2018-06-28,30233.520487473517,20089.64747973126,41070.60059707623,29299.184478550495,934.3360089230239,934.3360089230239
2018-06-29,29559.761881639835,18594.55424223295,39826.37993526666,29275.897887237603,283.8639944022333,283.8639944022333
2018-06-30,24474.657259111264,13643.819186771096,35079.90407417437,29252.61129592471,-4777.954036813449,-4777.954036813449
2018-07-01,25310.144151398268,14465.20476678334,35048.645175165635,29229.324704611812,-3919.1805532135445,-3919.1805532135445
2018-07-02,32351.82800786902,21432.258449268145,43099.948219262704,29206.03811329892,3145.789894570099,3145.789894570099
2018-07-03,31764.892702544428,21439.20177811439,43033.67354439569,29182.75152198603,2582.141180558398,2582.141180558398
2018-07-04,30910.468442237165,20824.91240025668,40904.55225635583,29159.464930673133,1751.0035115640324,1751.0035115640324
2018-07-05,30070.51434828305,19878.90174037934,40596.5652707348,29136.17833936024,934.3360089228071,934.3360089228071
2018-07-06,29396.755742450423,18530.920618320903,40289.23091163978,29112.89174804735,283.8639944030739,283.8639944030739
2018-07-07,24311.651119920007,13999.04902847248,34020.01366166285,29089.60515673446,-4777.954036814452,-4777.954036814452
2018-07-08,25147.138012215895,14065.87165399512,35553.49446861318,29066.318565421567,-3919.1805532056724,-3919.1805532056724
2018-07-09,32188.8218686829,21541.6143872133,42168.267143618774,29043.031974108675,3145.789894574225,3145.789894574225
2018-07-10,31601.886563355798,20876.733324282013,41760.415016962615,29019.745382795783,2582.1411805600146,2582.1411805600146
2018-07-11,30747.462303049862,20293.195065975422,41466.78615240265,28996.458791482888,1751.003511566973,1751.003511566973
2018-07-12,29907.508209090563,18753.903020684356,40590.59158902204,28973.172200169996,934.3360089205661,934.3360089205661
2018-07-13,29233.74960325581,18619.358811098253,40180.49052709465,28949.885608857097,283.8639943987092,283.8639943987092
2018-07-14,24148.644980723053,13441.522371961077,34582.33060549551,28926.599017544206,-4777.954036821152,-4777.954036821152
2018-07-15,24984.131873017548,13806.087209683514,35254.782482935356,28903.312426231314,-3919.180553213767,-3919.180553213767
2018-07-16,32025.81572948756,21587.935901818437,43289.022433873346,28880.025834918422,3145.789894569139,3145.789894569139
2018-07-17,31438.880424164705,20373.808714544684,41823.32812302791,28856.73924360553,2582.141180559173,2582.141180559173
2018-07-18,30584.456163858562,19238.123025675868,41330.34750818944,28833.45265229264,1751.0035115659243,1751.0035115659243
2018-07-19,29744.502069898073,19801.416971072314,41001.307485956655,28810.166060979747,934.3360089183255,934.3360089183255
2018-07-20,29070.743464061197,19377.49207520593,39639.1340721186,28786.879469666852,283.86399439434433,283.86399439434433
2018-07-21,23985.63884155587,13046.915512329375,33844.12968855427,28763.592878353957,-4777.954036798089,-4777.954036798089
2018-07-22,24821.125733830104,13865.137477820996,36572.73682317686,28740.306287041065,-3919.1805532109624,-3919.1805532109624
2018-07-23,31862.80959029801,20813.332371770422,43227.88977969473,28717.019695728173,3145.789894569836,3145.789894569836
2018-07-24,31275.874284972502,20921.767610288465,41104.84713874083,28693.73310441528,2582.141180557219,2582.141180557219
2018-07-25,30421.450024668688,19492.628511463125,40427.23736830879,28670.446513102386,1751.0035115663004,1751.0035115663004
2018-07-26,29581.495930707602,18863.450491688265,39498.734725480776,28647.159921789495,934.3360089181087,934.3360089181087
2018-07-27,28907.73732487534,18049.20133676353,40136.43419482177,28623.873330476603,283.86399439873554,283.86399439873554
2018-07-28,23822.632702358915,13063.372765274866,34399.740796555554,28600.586739163708,-4777.954036804793,-4777.954036804793
2018-07-29,24658.119594642656,15107.409427572959,35109.105224231476,28577.300147850816,-3919.1805532081585,-3919.1805532081585
2018-07-30,31699.803451108455,21072.77799739753,42860.81499915129,28554.013556537924,3145.789894570533,3145.789894570533
2018-07-31,31112.868145780296,20724.209948450403,41500.86938281363,28530.72696522503,2582.1411805552666,2582.1411805552666
2018-08-01,30258.44388547796,19118.612742047822,41608.27367689789,28507.440373912137,1751.0035115658216,1751.0035115658216
2018-08-02,29418.489791518794,18776.624482706175,39315.398202905555,28484.153782599245,934.3360089195476,934.3360089195476
2018-08-03,28744.73118568593,18449.638991755433,39807.60903774491,28460.867191286354,283.86399439957665,283.86399439957665
2018-08-04,23659.62656316767,12987.365004240784,33897.39969577612,28437.580599973462,-4777.954036805794,-4777.954036805794
2018-08-05,24495.113455460283,14774.388397017221,35448.76694898522,28414.29400866057,-3919.180553200288,-3919.180553200288
2018-08-06,31536.797311913117,21107.716582606627,41770.56404925081,28391.00741734767,3145.789894565446,3145.789894565446
2018-08-07,30949.862006597457,21027.240031169873,41872.014204569175,28367.72082603478,2582.1411805626763,2582.1411805626763
2018-08-08,30095.437746288084,20075.772283986047,40603.85073188538,28344.434234721888,1751.0035115661974,1751.0035115661974
2018-08-09,29255.48365232998,18596.15061977816,40222.552767106834,28321.147643408993,934.3360089209864,934.3360089209864
2018-08-10,28581.72504649652,18416.55958473354,38985.46703884006,28297.8610520961,283.86399440041754,283.86399440041754
2018-08-11,23496.620423977045,12544.208269066236,34089.63406694006,28274.57446078321,-4777.954036806164,-4777.954036806164
2018-08-12,24332.107316256872,13803.768630604927,34884.3161113453,28251.287869470318,-3919.1805532134476,-3919.1805532134476
2018-08-13,31373.791172726997,21196.147002530735,42099.87813942969,28228.001278157426,3145.7898945695724,3145.7898945695724
2018-08-14,30786.85586740526,20726.69355446607,40553.65220217845,28204.714686844534,2582.1411805607227,2582.1411805607227
2018-08-15,29932.43160709679,19969.6641965805,40926.26970131934,28181.428095531643,1751.003511565149,1751.003511565149
2018-08-16,29092.47751313749,18471.56119331697,39773.320259440006,28158.141504218747,934.3360089187456,934.3360089187456
2018-08-17,28418.718907310657,17651.705304027622,39024.38940348287,28134.85491290585,283.8639944048088,283.8639944048088
2018-08-18,23333.614284785792,12224.888403723995,34167.50225688739,28111.568321592957,-4777.954036807167,-4777.954036807167
2018-08-19,24169.101177074488,13410.844174909114,34824.71944928912,28088.281730280065,-3919.1805532055773,-3919.1805532055773
2018-08-20,31210.785033540873,21404.31588422001,42031.594321830344,28064.995138967173,3145.789894573698,3145.789894573698
2018-08-21,30623.849728213052,20230.89289393375,41132.22521145754,28041.70854765428,2582.14118055877,2582.14118055877
2018-08-22,29769.42546790891,19412.417457139345,40032.958353261536,28018.42195634139,1751.0035115675196,1751.0035115675196
2018-08-23,28929.471373950706,18567.383699307902,39072.14168538147,27995.1353650285,934.3360089222085,934.3360089222085
2018-08-24,28255.71276811439,18001.296000031194,39074.6853185846,27971.848773715603,283.863994398789,283.863994398789
2018-08-25,23170.608145594542,12871.506442170961,33954.44079657872,27948.56218240271,-4777.954036808168,-4777.954036808168
2018-08-26,24006.095037887044,13594.450618574712,35224.894204449745,27925.275591089816,-3919.180553202773,-3919.180553202773
2018-08-27,31047.77889435132,20238.420761209032,41996.864958831415,27901.988999776924,3145.7898945743946,3145.7898945743946
2018-08-28,30460.84358902664,19702.58014988511,40392.51306452137,27878.702408464032,2582.1411805626103,2582.1411805626103
2018-08-29,29606.41932871761,19403.409078006283,39399.25385353656,27855.41581715114,1751.0035115664703,1751.0035115664703
2018-08-30,28766.465234758216,17496.9054110635,38588.06044678914,27832.12922583825,934.3360089199675,934.3360089199675
2018-08-31,28092.706628924985,17697.30094699809,38666.26563706365,27808.842634525354,283.86399439962986,283.86399439962986
2018-09-01,23007.60200640329,11816.78768376016,32595.93046613696,27785.55604321246,-4777.95403680917,-4777.95403680917
2018-09-02,23843.088898693764,13779.530891250215,34881.07349820976,27762.269451899563,-3919.1805532058,-3919.1805532058
2018-09-03,30884.772755150203,20389.6743520923,41385.69608113576,27738.982860586675,3145.789894563527,3145.789894563527
2018-09-04,30297.83744983333,19614.17832083098,41148.91699047761,27715.696269273783,2582.1411805595444,2582.1411805595444
2018-09-05,29443.41318952631,19627.43227377941,39596.544102992535,27692.409677960888,1751.0035115654216,1751.0035115654216
2018-09-06,28603.459095569404,18561.504337658247,38995.569222083985,27669.123086647996,934.3360089214067,934.3360089214067
2018-09-07,27929.700489744333,17077.581885339154,38493.31864684259,27645.836495335105,283.86399440922685,283.86399440922685
2018-09-08,22844.595867212673,12769.741934088477,33069.990703795374,27622.549904022213,-4777.9540368095395,-4777.9540368095395
2018-09-09,23680.082759506324,13766.582549707391,34692.36871768553,27599.263312709318,-3919.1805532029957,-3919.1805532029957
2018-09-10,30721.76661596065,20129.546538574843,41553.42526316431,27575.976721396426,3145.789894564223,3145.789894564223
2018-09-11,30134.831310642243,19195.311464639948,41280.092860207034,27552.690130083538,2582.141180558704,2582.141180558704
2018-09-12,29280.407050335012,18543.892986796374,39992.73079801867,27529.40353877064,1751.0035115643736,1751.0035115643736
2018-09-13,28440.452956375255,17943.6834765213,39600.11320466815,27506.116947457744,934.3360089175103,934.3360089175103
2018-09-14,27766.694350549715,16678.930802133873,37937.58624471816,27482.830356144852,283.8639944048622,283.8639944048622
2018-09-15,22681.58972802712,12518.595255369546,33721.48687179266,27459.54376483196,-4777.95403680484,-4777.95403680484
2018-09-16,23517.076620318876,12636.40264580396,34065.147040892785,27436.25717351907,-3919.1805532001918,-3919.1805532001918
2018-09-17,30558.760476777956,20237.55994733806,41240.71577054667,27412.970582206177,3145.789894571778,3145.789894571778
2018-09-18,29971.825171455825,18942.649751678386,40229.02245979163,27389.68399089328,2582.1411805625444,2582.1411805625444
2018-09-19,29117.40091114714,18628.508276671873,40098.86200569522,27366.397399580394,1751.0035115667438,1751.0035115667438
2018-09-20,28277.446817188476,17413.892476725865,38308.76638540602,27343.110808267502,934.3360089209732,934.3360089209732
2018-09-21,27603.68821136031,16924.29728456665,37683.1339101172,27319.824216954607,283.86399440570307,283.86399440570307
2018-09-22,22518.583588830166,11664.398056451571,32965.480585427555,27296.53762564171,-4777.954036811543,-4777.954036811543
2018-09-23,23354.070481131428,13093.655993391503,33668.494078681775,27273.251034328816,-3919.180553197388,-3919.180553197388
2018-09-24,30395.754337579187,19328.823725220103,40647.319150815034,27249.964443015924,3145.789894563263,3145.789894563263
2018-09-25,29808.819032263622,19149.665584639508,41069.17965722185,27226.677851703033,2582.1411805605903,2582.1411805605903
2018-09-26,28954.394771954412,18518.66632343856,39361.26096580629,27203.39126039014,1751.0035115642706,1751.0035115642706
2018-09-27,28114.44067799966,17458.320289716783,38732.15317361565,27180.10466907725,934.336008922412,934.336008922412
2018-09-28,27440.68207216049,17382.93039837267,38057.01705323429,27156.818077764357,283.86399439613274,283.86399439613274
2018-09-29,22355.577449639546,11360.365117959305,33559.37587527427,27133.531486451462,-4777.954036811914,-4777.954036811914
2018-09-30,23191.064341938156,12657.93381831044,33611.28681124197,27110.24489513857,-3919.1805532004146,-3919.1805532004146
2018-10-01,30232.748198393063,18875.03060489667,40811.44703740645,27086.958303825675,3145.7898945673883,3145.7898945673883
2018-10-02,29645.812893072532,19227.253387255412,39322.23526788353,27063.671712512783,2582.14118055975,2582.14118055975
2018-10-03,28791.388632764538,18147.544910399127,39471.130734591585,27040.38512119989,1751.003511564647,1751.003511564647
2018-10-04,27951.434538809197,17136.316798498658,37652.18859813496,27017.098529887,934.3360089221954,934.3360089221954
2018-10-05,27277.675932979837,17434.410449346673,38877.94898041871,26993.81193857411,283.8639944057297,283.8639944057297
2018-10-06,22192.5713104483,12337.963585417185,33247.968763778146,26970.525347261217,-4777.954036812916,-4777.954036812916
2018-10-07,23028.05820273475,11939.330886298148,32960.44220874421,26947.23875594832,-3919.180553213575,-3919.180553213575
2018-10-08,30069.74205920694,19754.833904887764,41050.20622811518,26923.952164635426,3145.7898945715147,3145.7898945715147
2018-10-09,29482.806753879213,19255.811755305123,39646.97470844409,26900.66557332253,2582.1411805566836,2582.1411805566836
2018-10-10,28628.382493576657,17576.093239774935,38154.00408966605,26877.37898200964,1751.0035115670175,1751.0035115670175
2018-10-11,27788.428399616703,18035.26151639958,38238.64576232158,26854.092390696747,934.3360089199545,934.3360089199545
2018-10-12,27114.669793785222,15676.325316280396,37506.53702401555,26830.805799383856,283.86399440136506,283.86399440136506
2018-10-13,22029.565171251346,11533.457778810332,32336.457086417937,26807.519208070964,-4777.9540368196185,-4777.9540368196185
2018-10-14,22865.052063552368,12015.65170995941,34205.626155890124,26784.232616758072,-3919.1805532057037,-3919.1805532057037
2018-10-15,29906.735920011608,20191.11692198383,40720.27217892253,26760.94602544518,3145.7898945664283,3145.7898945664283
2018-10-16,29319.80061469281,18674.28993201892,39330.432056531165,26737.659434132285,2582.1411805605244,2582.1411805605244
2018-10-17,28465.37635438593,18423.37071662918,39052.42497705765,26714.372842819394,1751.0035115665387,1751.0035115665387
2018-10-18,27625.422260427888,16695.87450729906,38159.91410474289,26691.086251506495,934.3360089213935,934.3360089213935
2018-10-19,26951.663654590604,16690.401106087644,37762.29326433245,26667.799660193603,283.8639943970001,283.8639943970001
2018-10-20,21866.559032065794,12213.218303267251,32727.444669181168,26644.51306888071,-4777.954036814919,-4777.954036814919
2018-10-21,22702.045924348957,11988.731797850527,33197.42483404978,26621.22647756782,-3919.180553218864,-3919.180553218864
2018-10-22,29743.729780822054,19126.77425901545,39810.16102065635,26597.939886254928,3145.7898945671254,3145.7898945671254
2018-10-23,29156.794475500606,18143.791585583902,39877.687758172295,26574.653294942036,2582.1411805585713,2582.1411805585713
2018-10-24,28302.37021519606,18297.66894436896,38804.94431543121,26551.366703629144,1751.0035115669148,1751.0035115669148
2018-10-25,27462.4161212354,15533.561808340408,38024.086099909786,26528.08011231625,934.3360089191525,934.3360089191525
2018-10-26,26788.65751540475,16112.856901145415,36531.863367447484,26504.793521003357,283.8639944013914,283.8639944013914
2018-10-27,21703.552892875174,11126.907541895513,33000.01148595944,26481.506929690462,-4777.95403681529,-4777.95403681529
2018-10-28,22539.039785166577,12575.944708545812,32637.151129101196,26458.22033837757,-3919.1805532109934,-3919.1805532109934
2018-10-29,29580.72364163593,19311.854524665483,40355.54276408938,26434.93374706468,3145.7898945712514,3145.7898945712514
2018-10-30,28993.7883363084,18366.480579092982,39732.74610223231,26411.647155751783,2582.1411805566177,2582.1411805566177
2018-10-31,28139.364076005328,18256.755396813824,38710.31482199229,26388.36056443889,1751.0035115664352,1751.0035115664352
2018-11-01,27299.409982048615,16236.514269347877,38357.87138494953,26365.073973126,934.3360089226154,934.3360089226154
2018-11-02,26625.65137621534,15629.109930545454,37358.95206912333,26341.78738181311,283.8639944022325,283.8639944022325
2018-11-03,21540.546753695955,11612.982138691295,32421.50886149128,26318.500790500213,-4777.954036804258,-4777.954036804258
2018-11-04,22376.033645984196,11741.481563624913,32941.97706445632,26295.214199187318,-3919.1805532031226,-3919.1805532031226
