purchase_date,total_sales_forecast,total_sales_lower_bound,total_sales_upper_bound,trend_component,weekly,combined_holiday_effect
2018-05-21,33802.14560596394,23290.21670113831,43285.02939282696,30264.660987329597,3537.484618634343,0.0
2018-05-22,32696.93591049015,22690.431582651334,42953.96558462917,30240.074480890704,2456.861429599446,0.0
2018-05-23,31864.71441641476,21072.33696001047,42343.90772037384,30215.487974451815,1649.2264419629473,0.0
2018-05-24,31141.353578040504,21113.16519712881,41141.5214806444,30190.90146801292,950.4521100275864,0.0
2018-05-25,30521.43745772048,20060.51801790823,41219.62777252725,30166.314961574026,355.12249614645566,0.0
2018-05-26,25269.461739429757,15997.341930048875,35740.94632334185,30141.728455135133,-4872.2667157053775,0.0
2018-05-27,26040.261568053633,15081.689559604445,36057.90331201019,30117.141948696244,-4076.8803806426095,0.0
2018-05-28,33630.04006087728,23115.668859970643,44311.52224575727,30092.555442257348,3537.4846186199334,0.0
2018-05-29,32524.83036541575,22256.394484747383,43427.513866496156,30067.968935818455,2456.861429597296,0.0
2018-05-30,31692.60887134354,21473.860973056817,41644.54157260818,30043.382429379562,1649.2264419639766,0.0
2018-05-31,30969.248032965443,20559.407414278776,40921.271129708475,30018.79592294067,950.4521100247742,0.0
2018-06-01,30349.331912643458,19608.270956237302,40738.64691354019,29994.209416501773,355.12249614168564,0.0
2018-06-02,25097.35619435665,14680.816480470665,35267.615417755114,29969.62291006288,-4872.266715706232,0.0
2018-06-03,25868.15602297828,15445.893718863113,36248.87904023136,29945.03640362399,-4076.880380645712,0.0
